"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
25,"Private",632834,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Male",0,0,40,"United-States","<=50K"
26,"Private",245465,"Assoc-acdm",12,"Never-married","Sales","Own-child","White","Male",0,0,30,"United-States","<=50K"
40,"State-gov",269733,"Assoc-voc",11,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",177287,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,38,"United-States","<=50K"
28,"Private",339002,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,20,"United-States","<=50K"
20,"Private",216563,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
24,"?",151153,"Some-college",10,"Never-married","?","Not-in-family","Asian-Pac-Islander","Male",99999,0,50,"South",">50K"
21,"Private",104981,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,48,"United-States","<=50K"
38,"Private",60355,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
23,"Private",152328,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",178421,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
27,"Local-gov",225291,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",347513,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",138768,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
24,"Private",29810,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
22,"Private",60783,"10th",6,"Never-married","Craft-repair","Own-child","White","Male",0,0,15,"United-States","<=50K"
26,"Private",179772,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
33,"Private",70447,"HS-grad",9,"Never-married","Transport-moving","Other-relative","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
40,"Private",119493,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
20,"Private",256240,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States","<=50K"
23,"Private",95989,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K"
25,"Private",118088,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
37,"Private",179731,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K"
28,"Local-gov",163942,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",66622,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
20,"?",40060,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,56,"United-States","<=50K"
39,"Self-emp-not-inc",230329,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1564,12,"United-States",">50K"
28,"Private",116531,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Local-gov",335005,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"Italy","<=50K"
20,"Private",203240,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
27,"Private",104457,"Bachelors",13,"Never-married","Machine-op-inspct","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"?","<=50K"
21,"?",479482,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",167790,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
22,"Private",106843,"10th",6,"Never-married","Craft-repair","Other-relative","White","Male",0,0,30,"United-States","<=50K"
26,"Private",174921,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
30,"Private",467108,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
27,"Private",110648,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
32,"Private",151053,"Some-college",10,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
27,"Private",183523,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
22,"Private",269474,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,10,"United-States","<=50K"
26,"?",39640,"Some-college",10,"Never-married","?","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
21,"?",199915,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,35,"United-States","<=50K"
33,"Federal-gov",88913,"Some-college",10,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
20,"Private",227411,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
21,"Private",204596,"Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","White","Female",0,0,8,"United-States","<=50K"
22,"State-gov",262819,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",171655,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,42,"United-States","<=50K"
36,"Private",127306,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,47,"United-States","<=50K"
27,"Private",411950,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
36,"Local-gov",139703,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
20,"?",229843,"Some-college",10,"Never-married","?","Not-in-family","Black","Female",0,0,20,"United-States","<=50K"
31,"Private",166343,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Male",0,0,50,"?","<=50K"
25,"Private",324372,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States","<=50K"
23,"Private",213719,"Assoc-acdm",12,"Never-married","Sales","Own-child","Black","Female",0,0,36,"United-States","<=50K"
32,"Private",226535,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",180339,"Assoc-voc",11,"Never-married","Farming-fishing","Not-in-family","White","Female",0,1602,30,"United-States","<=50K"
24,"Private",99970,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
24,"Private",122234,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"?","<=50K"
29,"Private",142760,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
38,"Private",195744,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
36,"Private",81896,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
24,"Self-emp-not-inc",172047,"Assoc-acdm",12,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
32,"Private",196342,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K"
22,"Private",218215,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
22,"Private",166371,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",112164,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"?","<=50K"
36,"Private",102729,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",558944,"7th-8th",4,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
29,"Private",159788,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,80,"United-States","<=50K"
20,"Local-gov",271354,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",324445,"HS-grad",9,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",117779,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Female",0,0,35,"United-States","<=50K"
22,"?",34616,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,20,"United-States","<=50K"
27,"Private",180758,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
34,"Self-emp-not-inc",101266,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,62,"United-States","<=50K"
29,"State-gov",106334,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"?","<=50K"
29,"Private",145592,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Guatemala","<=50K"
24,"Private",108495,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"India","<=50K"
27,"Self-emp-not-inc",212041,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
21,"?",262241,"HS-grad",9,"Never-married","?","Other-relative","White","Male",0,0,40,"United-States","<=50K"
27,"Self-emp-not-inc",420054,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",9562,0,50,"United-States",">50K"
27,"Private",86681,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",219483,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
29,"Private",192010,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"Poland","<=50K"
28,"Local-gov",356089,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Male",0,0,50,"United-States","<=50K"
34,"Private",684015,"5th-6th",3,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"El-Salvador","<=50K"
34,"Private",183811,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",304602,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
35,"Private",267966,"11th",7,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
34,"Private",296724,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,17,"United-States","<=50K"
26,"Private",136226,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",264874,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Female",0,0,40,"United-States","<=50K"
20,"Private",112847,"HS-grad",9,"Never-married","Farming-fishing","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
27,"Private",298871,"Bachelors",13,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
34,"Private",405386,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,28,"United-States","<=50K"
31,"Private",297188,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
24,"Private",182342,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
32,"Private",390997,"1st-4th",2,"Never-married","Farming-fishing","Not-in-family","Other","Male",0,0,50,"Mexico","<=50K"
23,"Private",177526,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Private",163870,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"Private",50648,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,"United-States","<=50K"
21,"Private",166517,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",213955,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Male",0,2001,40,"United-States","<=50K"
31,"Private",38223,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,45,"United-States","<=50K"
23,"Private",172232,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Male",0,0,50,"United-States","<=50K"
28,"Private",221366,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
36,"Private",111499,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",14084,0,40,"United-States",">50K"
27,"Private",101709,"HS-grad",9,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
27,"Private",256764,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
34,"Private",299507,"Assoc-voc",11,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",211424,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",192017,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",50341,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
24,"Private",140001,"Some-college",10,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"Italy","<=50K"
30,"Private",402539,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Private",340534,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,44,"United-States","<=50K"
28,"Private",120135,"Assoc-voc",11,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",241367,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
39,"Private",80410,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",48404,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
33,"Private",238381,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",8614,0,40,"United-States",">50K"
33,"Private",133278,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
39,"Private",192251,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States",">50K"
24,"State-gov",232918,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
35,"Private",45607,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
40,"Private",205987,"Prof-school",15,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"Cuba","<=50K"
37,"Private",70282,"Assoc-acdm",12,"Never-married","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",166051,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
25,"Private",66935,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
29,"Private",108574,"Assoc-voc",11,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,40,"United-States","<=50K"
28,"Self-emp-not-inc",70100,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
24,"Private",69640,"Bachelors",13,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
31,"Private",193285,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",296618,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
25,"Private",155320,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,45,"United-States","<=50K"
22,"Private",151888,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc",343021,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
39,"Private",185053,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",88926,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States","<=50K"
36,"Private",91275,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
40,"Private",408229,"1st-4th",2,"Never-married","Other-service","Not-in-family","White","Male",0,0,45,"El-Salvador","<=50K"
25,"Private",252803,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
25,"Private",89625,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
27,"Private",126730,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Private",187112,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
29,"Private",185647,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,60,"United-States","<=50K"
38,"Private",223433,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Private",372484,"11th",7,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K"
23,"Private",181820,"Some-college",10,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,45,"United-States","<=50K"
20,"Private",299399,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
22,"Private",450920,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
26,"Private",53598,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Self-emp-inc",80158,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"?",230955,"12th",8,"Never-married","?","Not-in-family","Black","Female",0,0,35,"United-States","<=50K"
36,"Private",342642,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,15,"United-States","<=50K"
21,"Private",219086,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","<=50K"
24,"Private",162593,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
30,"Private",87561,"Assoc-acdm",12,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",169104,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,25,"United-States","<=50K"
23,"Private",98283,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
22,"State-gov",156773,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,15,"?","<=50K"
26,"Private",120268,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,24,"United-States","<=50K"
23,"Private",695136,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
25,"Private",177625,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
28,"Private",230856,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","Black","Female",3325,0,50,"United-States","<=50K"
21,"Private",232577,"Assoc-voc",11,"Never-married","Tech-support","Own-child","White","Female",0,0,30,"United-States","<=50K"
37,"Self-emp-not-inc",164526,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",14084,0,45,"United-States",">50K"
26,"Private",167350,"12th",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",193820,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,35,"United-States","<=50K"
20,"Private",258490,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
21,"Private",56520,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",102476,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
37,"Private",166497,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,38,"United-States","<=50K"
32,"Private",383269,"Bachelors",13,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Private",334221,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,18,"United-States","<=50K"
29,"State-gov",133846,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
21,"Private",230429,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
30,"Private",280069,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
29,"Self-emp-inc",138597,"Assoc-acdm",12,"Never-married","Prof-specialty","Other-relative","Black","Female",0,0,40,"United-States","<=50K"
28,"Private",408473,"12th",8,"Never-married","Sales","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
34,"Private",236318,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K"
24,"Private",698418,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,25,"United-States","<=50K"
20,"Private",282579,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",83998,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",94364,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","Other","Female",0,0,20,"United-States","<=50K"
21,"Private",31606,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"Germany","<=50K"
24,"Private",112459,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
39,"Private",181943,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
24,"Local-gov",195808,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",464103,"1st-4th",2,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Guatemala","<=50K"
28,"Private",354095,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"State-gov",208826,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,99,"England","<=50K"
24,"?",119156,"Bachelors",13,"Never-married","?","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",320451,"Some-college",10,"Never-married","Protective-serv","Own-child","Asian-Pac-Islander","Male",0,0,24,"India","<=50K"
26,"Self-emp-inc",176981,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,50,"United-States","<=50K"
23,"Private",238831,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"Private",158734,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
36,"Private",257691,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
37,"Private",526968,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States",">50K"
27,"Private",328981,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
24,"Private",450695,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
29,"Private",150861,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"Japan","<=50K"
20,"?",150084,"HS-grad",9,"Never-married","?","Own-child","White","Male",0,0,25,"United-States","<=50K"
25,"Private",181814,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Female",0,0,40,"United-States","<=50K"
27,"Private",139209,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
38,"Private",64875,"Some-college",10,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,60,"United-States","<=50K"
27,"Private",208725,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,42,"United-States","<=50K"
37,"Private",252947,"Bachelors",13,"Never-married","Machine-op-inspct","Not-in-family","Black","Male",0,1719,32,"United-States","<=50K"
38,"Private",170861,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",182177,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"Ireland","<=50K"
25,"State-gov",183678,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
33,"Private",400416,"10th",6,"Never-married","Other-service","Own-child","Black","Male",0,0,20,"United-States","<=50K"
29,"Private",202878,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
27,"Private",108431,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
37,"Private",48093,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,90,"United-States",">50K"
22,"Private",136824,"11th",7,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",143280,"10th",6,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,24,"United-States","<=50K"
26,"Private",177147,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",6849,0,65,"United-States","<=50K"
24,"Private",229773,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
24,"Private",216181,"Assoc-voc",11,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"Private",188535,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,44,"United-States","<=50K"
25,"Private",283087,"Some-college",10,"Never-married","Exec-managerial","Own-child","Black","Male",0,0,40,"United-States","<=50K"
26,"Private",380674,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,52,"United-States","<=50K"
26,"Private",205109,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
37,"Local-gov",117760,"Assoc-voc",11,"Never-married","Protective-serv","Not-in-family","White","Male",4650,0,40,"United-States","<=50K"
21,"Private",170108,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",526164,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
28,"Private",60288,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"State-gov",241951,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Self-emp-not-inc",279802,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,3,"United-States","<=50K"
26,"Private",153078,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Male",0,0,80,"?",">50K"
27,"Private",134890,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Male",0,0,50,"United-States","<=50K"
