"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
52,"Private",141301,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
47,"?",111563,"Assoc-voc",11,"Divorced","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
31,"Private",207537,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,1669,50,"United-States","<=50K"
45,"Private",189890,"Assoc-acdm",12,"Divorced","Prof-specialty","Unmarried","White","Female",5455,0,38,"United-States","<=50K"
58,"Private",241056,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,46,"United-States","<=50K"
45,"Private",183168,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
33,"Private",83446,"11th",7,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",">50K"
43,"Private",220589,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Private",189461,"Assoc-acdm",12,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,41,"United-States","<=50K"
53,"Private",200576,"11th",7,"Divorced","Craft-repair","Other-relative","White","Female",0,0,40,"United-States","<=50K"
37,"Private",175130,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,45,"United-States","<=50K"
50,"Self-emp-not-inc",391016,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
58,"Private",111169,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
39,"Private",172718,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
32,"Private",43403,"Some-college",10,"Divorced","Farming-fishing","Not-in-family","White","Female",0,1590,54,"United-States","<=50K"
59,"Private",114032,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private",19847,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
53,"Private",197492,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
57,"Local-gov",268252,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,62,"United-States","<=50K"
40,"Private",346964,"HS-grad",9,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
40,"Private",168936,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
39,"Local-gov",357173,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,59,"United-States","<=50K"
53,"Private",99476,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
40,"?",162108,"Bachelors",13,"Divorced","?","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
59,"Private",208395,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
41,"Private",50122,"Assoc-voc",11,"Divorced","Sales","Own-child","White","Male",0,0,50,"United-States","<=50K"
49,"Local-gov",249289,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
31,"Private",329301,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
43,"Local-gov",108945,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,48,"United-States","<=50K"
27,"Private",39665,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,37,"United-States","<=50K"
40,"Private",315321,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,625,52,"United-States","<=50K"
23,"Self-emp-not-inc",208503,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
52,"Private",366232,"9th",5,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"Cuba","<=50K"
39,"Private",75995,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,45,"United-States","<=50K"
62,"Self-emp-not-inc",192236,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",">50K"
55,"Private",52953,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
47,"Private",115358,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
32,"?",282622,"HS-grad",9,"Divorced","?","Unmarried","White","Female",0,0,28,"United-States","<=50K"
39,"Local-gov",57424,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K"
39,"Private",74163,"12th",8,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
67,"Self-emp-not-inc",116057,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",3273,0,16,"United-States","<=50K"
51,"Private",159910,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","Black","Male",10520,0,40,"United-States",">50K"
30,"Self-emp-inc",117570,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
51,"Private",35576,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,38,"United-States","<=50K"
34,"Private",157165,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
54,"Private",143865,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,35,"United-States","<=50K"
25,"Local-gov",44216,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Amer-Indian-Eskimo","Female",0,0,35,"United-States","<=50K"
53,"Private",209022,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,37,"United-States","<=50K"
30,"Private",19847,"Some-college",10,"Divorced","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",58343,"HS-grad",9,"Divorced","Farming-fishing","Unmarried","White","Male",0,0,56,"United-States","<=50K"
30,"Local-gov",352542,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
41,"Private",89226,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Private",180296,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Private",286675,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,50,"United-States","<=50K"
37,"Private",262409,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,213,45,"United-States","<=50K"
31,"?",226883,"HS-grad",9,"Divorced","?","Own-child","White","Male",0,0,75,"United-States","<=50K"
53,"Local-gov",181755,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States",">50K"
48,"Private",62605,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
30,"Private",306383,"Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
36,"Self-emp-not-inc",36425,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,35,"United-States","<=50K"
58,"Private",140363,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",3325,0,30,"United-States","<=50K"
34,"Local-gov",106169,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
41,"Private",115562,"HS-grad",9,"Divorced","Protective-serv","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private",173647,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",31166,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","Other","Female",0,0,30,"Germany","<=50K"
32,"?",640383,"Bachelors",13,"Divorced","?","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Private",174163,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
39,"Private",168894,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,20,"United-States","<=50K"
55,"Private",171780,"Assoc-acdm",12,"Divorced","Sales","Unmarried","Black","Female",0,0,30,"United-States","<=50K"
51,"Private",195105,"HS-grad",9,"Divorced","Priv-house-serv","Own-child","White","Female",0,0,40,"United-States","<=50K"
40,"Federal-gov",77332,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
63,"Private",96299,"HS-grad",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,45,"United-States",">50K"
51,"Private",237729,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
47,"Private",140664,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
38,"Private",206535,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,0,50,"United-States","<=50K"
46,"Private",201217,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
54,"?",32385,"HS-grad",9,"Divorced","?","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
49,"Private",83444,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
55,"Federal-gov",189985,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
29,"Private",57596,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
51,"Private",179010,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
48,"Private",316101,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
51,"Local-gov",175750,"HS-grad",9,"Divorced","Transport-moving","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
36,"Private",175759,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","<=50K"
27,"Private",146719,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
26,"Federal-gov",393728,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Male",0,0,24,"United-States","<=50K"
50,"Federal-gov",176969,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Male",0,1590,40,"United-States","<=50K"
57,"State-gov",141459,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
48,"Private",185039,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,30,"United-States","<=50K"
29,"Private",183627,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
52,"Private",326156,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K"
53,"Private",103950,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
46,"State-gov",295791,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
38,"Private",82622,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
42,"?",240027,"HS-grad",9,"Divorced","?","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
29,"?",315026,"HS-grad",9,"Divorced","?","Unmarried","White","Female",0,0,40,"United-States","<=50K"
42,"Private",44121,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1876,40,"United-States","<=50K"
52,"Self-emp-not-inc",103794,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
43,"Private",174575,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,45,"United-States","<=50K"
59,"?",117751,"Assoc-acdm",12,"Divorced","?","Not-in-family","White","Male",0,0,8,"United-States","<=50K"
36,"Private",208358,"9th",5,"Divorced","Handlers-cleaners","Not-in-family","White","Male",4650,0,56,"United-States","<=50K"
48,"Private",96798,"Masters",14,"Divorced","Sales","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
50,"Private",139464,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,36,"Ireland","<=50K"
49,"Private",68505,"9th",5,"Divorced","Other-service","Not-in-family","Black","Male",0,0,37,"United-States","<=50K"
52,"Private",177858,"HS-grad",9,"Divorced","Craft-repair","Other-relative","White","Male",0,0,55,"United-States",">50K"
64,"Private",102103,"HS-grad",9,"Divorced","Priv-house-serv","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
59,"Local-gov",236426,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
28,"Private",66473,"HS-grad",9,"Divorced","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
37,"Private",89559,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Private",163303,"Assoc-voc",11,"Divorced","Sales","Own-child","White","Female",0,0,38,"United-States","<=50K"
26,"Private",195216,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,12,"United-States","<=50K"
28,"Private",312588,"10th",6,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Private",87556,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
44,"Federal-gov",404599,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
57,"Local-gov",109973,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private",25955,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
31,"Private",225053,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
28,"Private",210867,"11th",7,"Divorced","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
51,"Private",306785,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
58,"Self-emp-inc",104333,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
38,"Private",241765,"11th",7,"Divorced","Handlers-cleaners","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
41,"Local-gov",52037,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
33,"Private",131776,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",914,0,40,"Germany","<=50K"
59,"Self-emp-not-inc",80467,"HS-grad",9,"Divorced","Other-service","Own-child","White","Female",0,0,24,"United-States","<=50K"
28,"Private",407672,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K"
37,"Private",243425,"HS-grad",9,"Divorced","Other-service","Other-relative","White","Female",0,0,50,"Peru","<=50K"
33,"Private",288825,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,2258,84,"United-States","<=50K"
46,"Private",95636,"Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
43,"Private",188786,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
38,"State-gov",31352,"Some-college",10,"Divorced","Protective-serv","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States",">50K"
54,"Private",306985,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",154165,"9th",5,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
38,"Private",278253,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States","<=50K"
30,"Private",219838,"12th",8,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
52,"Private",114062,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K"
33,"State-gov",150570,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
46,"State-gov",106705,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",1506,0,50,"United-States","<=50K"
28,"Private",152951,"HS-grad",9,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
46,"Private",190487,"HS-grad",9,"Divorced","Priv-house-serv","Unmarried","White","Female",0,0,28,"Ecuador","<=50K"
50,"Local-gov",169182,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,49,"Dominican-Republic","<=50K"
30,"Private",98733,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,20,"United-States","<=50K"
59,"Private",193895,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
64,"Private",321166,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,5,"United-States","<=50K"
41,"Self-emp-not-inc",190290,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",169638,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,36,"United-States","<=50K"
41,"Private",125461,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",">50K"
32,"Private",153963,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K"
38,"Private",96330,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
38,"Self-emp-not-inc",53628,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,35,"United-States","<=50K"
42,"Private",263608,"Some-college",10,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
43,"Private",243476,"HS-grad",9,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
44,"Private",103218,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
46,"Private",59767,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
52,"Federal-gov",129177,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
46,"Private",215943,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
66,"?",160995,"10th",6,"Divorced","?","Not-in-family","White","Female",1086,0,20,"United-States","<=50K"
33,"Private",206512,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
48,"Private",177775,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
35,"Private",202027,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",27828,0,50,"United-States",">50K"
63,"Private",149756,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",">50K"
40,"Private",20109,"Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","Amer-Indian-Eskimo","Female",0,0,84,"United-States","<=50K"
28,"Private",87239,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
50,"Federal-gov",36489,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","<=50K"
49,"Private",148398,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
52,"Private",117700,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",132749,"11th",7,"Divorced","Other-service","Unmarried","White","Female",0,0,12,"United-States","<=50K"
24,"Private",170070,"Assoc-acdm",12,"Divorced","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K"
38,"Self-emp-not-inc",357962,"9th",5,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",417136,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
43,"Self-emp-not-inc",336763,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,880,42,"United-States","<=50K"
40,"Self-emp-not-inc",230478,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
40,"?",341539,"Some-college",10,"Divorced","?","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
52,"Federal-gov",23780,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
56,"Private",184553,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,56,"United-States","<=50K"
31,"State-gov",93589,"HS-grad",9,"Divorced","Protective-serv","Own-child","Other","Male",0,0,40,"United-States","<=50K"
26,"Self-emp-not-inc",213258,"HS-grad",9,"Divorced","Farming-fishing","Unmarried","White","Male",0,0,65,"United-States","<=50K"
29,"?",168873,"Some-college",10,"Divorced","?","Unmarried","White","Female",0,0,30,"United-States","<=50K"
37,"Private",234807,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",7430,0,45,"United-States",">50K"
25,"Private",73839,"11th",7,"Divorced","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
35,"Private",150125,"Assoc-voc",11,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
43,"Local-gov",118600,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,625,40,"United-States","<=50K"
46,"Private",39363,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,10,"?","<=50K"
37,"Federal-gov",207887,"Bachelors",13,"Divorced","Exec-managerial","Other-relative","White","Female",0,0,50,"United-States","<=50K"
28,"Self-emp-not-inc",33035,"12th",8,"Divorced","Other-service","Unmarried","White","Female",0,0,30,"United-States","<=50K"
63,"Local-gov",147440,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
25,"Private",64671,"HS-grad",9,"Divorced","Handlers-cleaners","Own-child","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
33,"Private",264936,"HS-grad",9,"Divorced","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K"
40,"?",397346,"Assoc-acdm",12,"Divorced","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
33,"Private",191856,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",274809,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States","<=50K"
48,"Private",229846,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"?","<=50K"
43,"Private",108945,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,38,"United-States","<=50K"
57,"Private",188872,"5th-6th",3,"Divorced","Transport-moving","Unmarried","White","Male",6497,0,40,"United-States","<=50K"
39,"Private",82488,"Some-college",10,"Divorced","Sales","Unmarried","Asian-Pac-Islander","Female",0,0,38,"United-States","<=50K"
43,"Private",191149,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",130926,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",3674,0,40,"United-States","<=50K"
25,"State-gov",328697,"Some-college",10,"Divorced","Protective-serv","Other-relative","White","Male",0,0,45,"United-States","<=50K"
66,"State-gov",41506,"10th",6,"Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
48,"Private",54759,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,38,"United-States","<=50K"
35,"Private",332588,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,30,"United-States","<=50K"
55,"Self-emp-not-inc",168625,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,12,"United-States",">50K"
33,"Private",157747,"9th",5,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
40,"Private",273308,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,48,"Mexico","<=50K"
26,"Private",210812,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,43,"United-States","<=50K"
32,"Federal-gov",125856,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
39,"Private",245361,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
55,"Local-gov",219775,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,38,"United-States","<=50K"
43,"Private",212894,"HS-grad",9,"Divorced","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","<=50K"
51,"Private",183611,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,55,"Germany","<=50K"
62,"Local-gov",249078,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
50,"Self-emp-inc",174855,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
54,"Private",200098,"Bachelors",13,"Divorced","Sales","Not-in-family","Black","Female",0,0,60,"United-States","<=50K"
31,"Federal-gov",206823,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,50,"United-States",">50K"
65,"Self-emp-not-inc",316093,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,1668,40,"United-States","<=50K"
66,"Local-gov",222810,"Some-college",10,"Divorced","Other-service","Other-relative","White","Female",7896,0,40,"?",">50K"
28,"?",200819,"7th-8th",4,"Divorced","?","Own-child","White","Male",0,0,84,"United-States","<=50K"
44,"Private",421449,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"Private",183892,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",8614,0,45,"United-States",">50K"
42,"Local-gov",195124,"11th",7,"Divorced","Sales","Unmarried","White","Male",7430,0,50,"Puerto-Rico",">50K"
40,"Private",179717,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,1564,60,"United-States",">50K"
69,"?",164102,"HS-grad",9,"Divorced","?","Not-in-family","White","Female",0,0,40,"United-States",">50K"
56,"Private",191917,"Assoc-acdm",12,"Divorced","Adm-clerical","Unmarried","White","Female",4101,0,40,"United-States","<=50K"
47,"Private",216734,"Bachelors",13,"Divorced","Sales","Unmarried","White","Female",0,0,50,"United-States","<=50K"
47,"Private",379118,"HS-grad",9,"Divorced","Other-service","Unmarried","Black","Male",0,0,9,"United-States","<=50K"
31,"Private",193650,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
42,"Private",200187,"Assoc-voc",11,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K"
81,"Private",364099,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
57,"Federal-gov",97837,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,48,"United-States",">50K"
68,"Federal-gov",232151,"Some-college",10,"Divorced","Adm-clerical","Other-relative","Black","Female",2346,0,40,"United-States","<=50K"
33,"Private",141229,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
