"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source"
802,"Ficksburg Sentraoes Airport","Ficksburg","South Africa","FCB","FAFB",-28.82309913635254,27.908899307250977,5315,"2","U","Africa/Johannesburg","airport","OurAirports"
803,"Grand Central Airport","Johannesburg","South Africa","GCJ","FAGC",-25.986299514799995,28.1401004791,5325,"2","U","Africa/Johannesburg","airport","OurAirports"
806,"Graaff Reinet Airport","Graaff Reinet","South Africa","\N","FAGR",-32.19359970092773,24.541400909423828,2604,"2","U","Africa/Johannesburg","airport","OurAirports"
807,"Grahamstown Airport","Grahamstown","South Africa","\N","FAGT",-33.284698486328125,26.49810028076172,2135,"2","U","Africa/Johannesburg","airport","OurAirports"
808,"Greytown Airport","Greytown","South Africa","\N","FAGY",-29.1219997406,30.5867004395,3531,"2","U","Africa/Johannesburg","airport","OurAirports"
809,"Harmony Airport","Harmony","South Africa","\N","FAHA",-28.07869911193848,26.8612003326416,4399,"2","U","Africa/Johannesburg","airport","OurAirports"
810,"Harrismith Airport","Harrismith","South Africa","HRS","FAHR",-28.23509979248047,29.10619926452637,5585,"2","U","Africa/Johannesburg","airport","OurAirports"
811,"Hoedspruit Air Force Base Airport","Hoedspruit","South Africa","HDS","FAHS",-24.3686008453,31.048700332600003,1743,"2","U","Africa/Johannesburg","airport","OurAirports"
812,"Gariep Dam Airport","Hendrik Verwoerddam","South Africa","\N","FAHV",-30.56220054626465,25.52829933166504,4176,"2","U","Africa/Johannesburg","airport","OurAirports"
813,"OR Tambo International Airport","Johannesburg","South Africa","JNB","FAOR",-26.1392,28.246,5558,"2","U","Africa/Johannesburg","airport","OurAirports"
814,"P C Pelser Airport","Klerksdorp","South Africa","KXE","FAKD",-26.8710994720459,26.718000411987305,4444,"2","U","Africa/Johannesburg","airport","OurAirports"
815,"Kimberley Airport","Kimberley","South Africa","KIM","FAKM",-28.802799224900003,24.765199661300002,3950,"2","U","Africa/Johannesburg","airport","OurAirports"
816,"Krugersdorp Airport","Krugersdorp","South Africa","\N","FAKR",-26.080825919899997,27.725914955100002,5499,"2","U","Africa/Johannesburg","airport","OurAirports"
817,"Kroonstad Airport","Kroonstad","South Africa","\N","FAKS",-27.660600662231445,27.31579971313477,4700,"2","U","Africa/Johannesburg","airport","OurAirports"
818,"Johan Pienaar Airport","Kuruman","South Africa","KMH","FAKU",-27.45669937133789,23.411399841308594,4382,"2","U","Africa/Johannesburg","airport","OurAirports"
820,"Lanseria Airport","Johannesburg","South Africa","HLA","FALA",-25.9384994507,27.926099777199997,4517,"2","U","Africa/Johannesburg","airport","OurAirports"
821,"Lichtenburg Airport","Lichtenburg","South Africa","\N","FALI",-26.17569923400879,26.184600830078125,4875,"2","U","Africa/Johannesburg","airport","OurAirports"
822,"Makhado Air Force Base Airport","Lambertsbaai","South Africa","\N","FALM",-23.159900665283203,29.69650077819824,3069,"2","U","Africa/Johannesburg","airport","OurAirports"
824,"Ladysmith Airport","Ladysmith","South Africa","LAY","FALY",-28.5816993713,29.7497005463,3548,"2","U","Africa/Johannesburg","airport","OurAirports"
825,"Middelburg Airport","Middelburg","South Africa","\N","FAMB",-25.684799194335934,29.440200805664066,4886,"2","U","Africa/Johannesburg","airport","OurAirports"
828,"Marble Hall Airport","Marble Hall","South Africa","\N","FAMI",-24.98909950256348,29.283100128173828,2980,"2","U","Africa/Johannesburg","airport","OurAirports"
829,"Majuba Power Station Airport","Majuba Power Station","South Africa","\N","FAMJ",-27.079299926799997,29.7784996033,5600,"2","U","Africa/Johannesburg","airport","OurAirports"
831,"Riverside Airport","Malalane","South Africa","LLE","FAMN",-25.4300003052,31.5767002106,1024,"2","U","Africa/Johannesburg","airport","OurAirports"
832,"Morningside Farm Airport","Musina","South Africa","\N","FAMS",-25.7045001984,26.9090003967,4251,"2","U","Africa/Johannesburg","airport","OurAirports"
834,"Newcastle Airport","Newcastle","South Africa","NCS","FANC",-27.7705993652,29.9769001007,4074,"2","U","Africa/Johannesburg","airport","OurAirports"
835,"Nylstroom Airfield","Nylstroom","South Africa","\N","FANY",-24.68610000610352,28.43490028381348,3900,"2","U","Africa/Johannesburg","airport","OurAirports"
837,"Oudtshoorn Airport","Oudtshoorn","South Africa","OUH","FAOH",-33.6069984436,22.188999176,1063,"2","U","Africa/Johannesburg","airport","OurAirports"
840,"Hendrik Van Eck Airport","Phalaborwa","South Africa","PHW","FAPH",-23.9372005463,31.1553993225,1432,"2","U","Africa/Johannesburg","airport","OurAirports"
841,"Pietersburg Municipal Airport","Polokwane","South Africa","\N","FAPI",-23.926099777199997,29.484399795500003,4354,"2","U","Africa/Johannesburg","airport","OurAirports"
842,"Port St Johns Airport","Port Saint Johns","South Africa","JOH","FAPJ",-31.605899810791016,29.51980018615723,1227,"2","U","Africa/Johannesburg","airport","OurAirports"
843,"Pietermaritzburg Airport","Pietermaritzburg","South Africa","PZB","FAPM",-29.6490001678,30.3987007141,2423,"2","U","Africa/Johannesburg","airport","OurAirports"
844,"Pilanesberg International Airport","Pilanesberg","South Africa","NTY","FAPN",-25.333799362199997,27.173400878900004,3412,"2","U","Africa/Johannesburg","airport","OurAirports"
845,"Polokwane International Airport","Potgietersrus","South Africa","PTG","FAPP",-23.845269000000002,29.458615,4076,"2","U","Africa/Johannesburg","airport","OurAirports"
846,"Potchefstroom Airport","Potchefstroom","South Africa","PCF","FAPS",-26.670999527,27.081899642899998,4520,"2","U","Africa/Johannesburg","airport","OurAirports"
847,"Parys Airport","Parys","South Africa","\N","FAPY",-26.889299392700195,27.503400802612305,4740,"2","U","Africa/Johannesburg","airport","OurAirports"
848,"Queenstown Airport","Queenstown","South Africa","UTW","FAQT",-31.92020034790039,26.88220024108887,3637,"2","U","Africa/Johannesburg","airport","OurAirports"
850,"Rustenburg Airport","Rustenburg","South Africa","\N","FARG",-25.6443004608,27.2710990906,3700,"2","U","Africa/Johannesburg","airport","OurAirports"
852,"Springbok Airport","Springbok","South Africa","SBU","FASB",-29.68930053710937,17.939599990844727,2690,"2","U","Africa/Johannesburg","airport","OurAirports"
853,"Secunda Airport","Secunda","South Africa","ZEC","FASC",-26.52409935,29.1700992584,5250,"2","U","Africa/Johannesburg","airport","OurAirports"
855,"Springs Airfield","Springs","South Africa","\N","FASI",-26.2494004736,28.398271560700003,5340,"2","U","Africa/Johannesburg","airport","OurAirports"
856,"Swartkop Air Force Base","Swartkop","South Africa","\N","FASK",-25.809700012199997,28.1646003723,4780,"2","U","Africa/Johannesburg","airport","OurAirports"
857,"Sishen Airport","Sishen","South Africa","SIS","FASS",-27.6485996246,22.9993000031,3848,"2","U","Africa/Johannesburg","airport","OurAirports"
859,"Skukuza Airport","Skukuza","South Africa","SZK","FASZ",-24.960899353000002,31.588699340799998,1020,"2","U","Africa/Johannesburg","airport","OurAirports"
860,"Tommys Field Airport","Tommy's Field","South Africa","\N","FATF",-28.26000022888184,22.993200302124023,4360,"2","U","Africa/Johannesburg","airport","OurAirports"
861,"New Tempe Airport","Bloemfontein","South Africa","\N","FATP",-29.032899856567386,26.15760040283203,4547,"2","U","Africa/Johannesburg","airport","OurAirports"
862,"Tutuka Power Station Airport","Tutuka","South Africa","\N","FATT",-26.776599884,29.3388004303,5313,"2","U","Africa/Johannesburg","airport","OurAirports"
863,"Tzaneen Airport","Tzaneen","South Africa","LTA","FATZ",-23.824399948099998,30.329299926799997,1914,"2","U","Africa/Johannesburg","airport","OurAirports"
864,"Prince Mangosuthu Buthelezi Airport","Ulundi","South Africa","ULD","FAUL",-28.320600509600002,31.4165000916,1720,"2","U","Africa/Johannesburg","airport","OurAirports"
865,"Pierre Van Ryneveld Airport","Upington","South Africa","UTN","FAUP",-28.39909935,21.260200500499998,2782,"2","U","Africa/Johannesburg","airport","OurAirports"
866,"K. D. Matanzima Airport","Umtata","South Africa","UTT","FAUT",-31.5463631849,28.6733551025,2400,"2","U","Africa/Johannesburg","airport","OurAirports"
867,"Vryburg Airport","Vryburg","South Africa","VRU","FAVB",-26.9824008942,24.728799819899997,3920,"2","U","Africa/Johannesburg","airport","OurAirports"
870,"Vereeniging Airport","Vereeniging","South Africa","\N","FAVV",-26.566400528000003,27.9608001709,4846,"2","U","Africa/Johannesburg","airport","OurAirports"
871,"Wonderboom Airport","Pretoria","South Africa","PRY","FAWB",-25.6539,28.224199,4095,"2","U","Africa/Johannesburg","airport","OurAirports"
872,"Witbank Airport","Witbank","South Africa","\N","FAWI",-25.832300186199998,29.1919994354,5078,"2","U","Africa/Johannesburg","airport","OurAirports"
873,"Waterkloof Air Force Base","Waterkloof","South Africa","WKF","FAWK",-25.829999923699997,28.222499847399998,4940,"2","U","Africa/Johannesburg","airport","OurAirports"
874,"Welkom Airport","Welkom","South Africa","\N","FAWM",-27.9968245111,26.6633338928,4421,"2","U","Africa/Johannesburg","airport","OurAirports"
876,"Zeerust Airport","Zeerust","South Africa","\N","FAZR",-25.59900093078613,26.042299270629886,4258,"2","U","Africa/Johannesburg","airport","OurAirports"
877,"Francistown Airport","Francistown","Botswana","FRW","FBFT",-21.15959930419922,27.47450065612793,3283,"2","U","Africa/Gaborone","airport","OurAirports"
878,"Jwaneng Airport","Jwaneng","Botswana","JWA","FBJW",-24.6023006439209,24.69099998474121,3900,"2","U","Africa/Gaborone","airport","OurAirports"
879,"Kasane Airport","Kasane","Botswana","BBK","FBKE",-17.83289909362793,25.16239929199219,3289,"2","U","Africa/Gaborone","airport","OurAirports"
880,"Maun Airport","Maun","Botswana","MUB","FBMN",-19.97260093688965,23.431100845336914,3093,"2","U","Africa/Gaborone","airport","OurAirports"
881,"Sir Seretse Khama International Airport","Gaberone","Botswana","GBE","FBSK",-24.555201,25.9182,3299,"2","U","Africa/Gaborone","airport","OurAirports"
882,"Selebi Phikwe Airport","Selebi-phikwe","Botswana","PKW","FBSP",-22.0583,27.8288,2925,"2","U","Africa/Gaborone","airport","OurAirports"
883,"Maya-Maya Airport","Brazzaville","Congo (Brazzaville)","BZV","FCBB",-4.251699924468993,15.253000259399414,1048,"1","N","Africa/Brazzaville","airport","OurAirports"
884,"Owando Airport","Owando","Congo (Kinshasa)","FTX","FCOO",-0.5313500165939331,15.95009994506836,1214,"1","N","Africa/Brazzaville","airport","OurAirports"
885,"Ouesso Airport","Ouesso","Congo (Kinshasa)","OUE","FCOU",1.6159900426899998,16.0379009247,1158,"1","N","Africa/Brazzaville","airport","OurAirports"
887,"Matsapha Airport","Manzini","Swaziland","MTS","FDMS",-26.52899932861328,31.3075008392334,2075,"2","U","Africa/Mbabane","airport","OurAirports"
888,"Bangui M'Poko International Airport","Bangui","Central African Republic","BGF","FEFF",4.39847993850708,18.518800735473636,1208,"1","N","Africa/Bangui","airport","OurAirports"
889,"Berb̩rati Airport","Berberati","Central African Republic","BBT","FEFT",4.221580028533936,15.786399841308596,1929,"1","N","Africa/Bangui","airport","OurAirports"
898,"Salak Airport","Maroua","Cameroon","MVR","FKKL",10.45139980316162,14.257399559020994,1390,"1","N","Africa/Douala","airport","OurAirports"
899,"Foumban Nkounja Airport","Foumban","Cameroon","FOM","FKKM",5.636919975280763,10.750800132751463,3963,"1","N","Africa/Douala","airport","OurAirports"
900,"N'Gaound̩r̩ Airport","N'gaoundere","Cameroon","NGE","FKKN",7.357009887695312,13.559200286865234,3655,"1","N","Africa/Douala","airport","OurAirports"
902,"Bafoussam Airport","Bafoussam","Cameroon","BFX","FKKU",5.536920070650001,10.3545999527,4347,"1","N","Africa/Douala","airport","OurAirports"
903,"Bamenda Airport","Bamenda","Cameroon","BPC","FKKV",6.0392398834228525,10.122599601745604,4065,"1","N","Africa/Douala","airport","OurAirports"
904,"Yaound̩ Airport","Yaounde","Cameroon","YAO","FKKY",3.8360400199890137,11.523500442504885,2464,"1","N","Africa/Douala","airport","OurAirports"
905,"Kasompe Airport","Kasompe","Zambia","CGJ","FLKE",-12.572799682617,27.893899917603,4636,"2","U","Africa/Lusaka","airport","OurAirports"
906,"Livingstone Airport","Livingstone","Zambia","LVI","FLLI",-17.821800231933594,25.82270050048828,3302,"2","U","Africa/Lusaka","airport","OurAirports"
907,"Kenneth Kaunda International Airport Lusaka","Lusaka","Zambia","LUN","FLLS",-15.330800056500001,28.4526004791,3779,"2","U","Africa/Lusaka","airport","OurAirports"
908,"Mfuwe Airport","Mfuwe","Zambia","MFU","FLMF",-13.258899688720705,31.93659973144531,1853,"2","U","Africa/Lusaka","airport","OurAirports"
909,"Mongu Airport","Mongu","Zambia","MNR","FLMG",-15.25450038909912,23.16230010986328,3488,"2","U","Africa/Lusaka","airport","OurAirports"
910,"Simon Mwansa Kapwepwe International Airport","Ndola","Zambia","NLA","FLND",-12.998100280762,28.66489982605,4167,"2","U","Africa/Lusaka","airport","OurAirports"
911,"Southdowns Airport","Southdowns","Zambia","KIW","FLSO",-12.900500297546387,28.14990043640137,4145,"2","U","Africa/Lusaka","airport","OurAirports"
918,"Ivato Airport","Antananarivo","Madagascar","TNR","FMMI",-18.7969,47.478802,4198,"3","U","Indian/Antananarivo","airport","OurAirports"
925,"Andapa Airport","Andapa","Madagascar","ZWA","FMND",-14.651700019836426,49.62060165405274,1552,"3","U","Indian/Antananarivo","airport","OurAirports"
938,"Fianarantsoa Airport","Fianarantsoa","Madagascar","WFI","FMSF",-21.441600799560547,47.11169815063477,3658,"3","U","Indian/Antananarivo","airport","OurAirports"
944,"Mbanza Congo Airport","M'banza-congo","Angola","SSY","FNBC",-6.269899845123291,14.246999740600586,1860,"1","N","Africa/Luanda","airport","OurAirports"
948,"Nova Lisboa Airport","Huambo","Angola","NOV","FNHU",-12.808899879455565,15.760499954223633,5587,"1","N","Africa/Luanda","airport","OurAirports"
949,"Kuito Airport","Kuito","Angola","SVP","FNKU",-12.404600143433,16.947399139404,5618,"1","N","Africa/Luanda","airport","OurAirports"
952,"Malanje Airport","Malanje","Angola","MEG","FNMA",-9.525090217590332,16.312400817871097,3868,"1","N","Africa/Luanda","airport","OurAirports"
953,"Menongue Airport","Menongue","Angola","SPP","FNME",-14.657600402832033,17.71980094909668,4469,"1","N","Africa/Luanda","airport","OurAirports"
955,"Negage Airport","Negage","Angola","GXG","FNNG",-7.754509925842285,15.287699699401855,4105,"1","N","Africa/Luanda","airport","OurAirports"
957,"Saurimo Airport","Saurimo","Angola","VHC","FNSA",-9.689069747924805,20.431900024414066,3584,"1","N","Africa/Luanda","airport","OurAirports"
959,"Lubango Airport","Lubango","Angola","SDD","FNUB",-14.924699783325195,13.574999809265135,5778,"1","N","Africa/Luanda","airport","OurAirports"
960,"Luena Airport","Luena","Angola","LUO","FNUE",-11.768099784851074,19.8976993560791,4360,"1","N","Africa/Luanda","airport","OurAirports"
961,"Uige Airport","Uige","Angola","UGO","FNUG",-7.60306978225708,15.027799606323242,2720,"1","N","Africa/Luanda","airport","OurAirports"
962,"Xangongo Airport","Xangongo","Angola","XGN","FNXA",-16.755399703979492,14.965299606323242,3635,"1","N","Africa/Luanda","airport","OurAirports"
963,"Oyem Airport","Oyem","Gabon","OYE","FOGO",1.5431100130081177,11.581399917602539,2158,"1","N","Africa/Libreville","airport","OurAirports"
964,"Okondja Airport","Okondja","Gabon","OKN","FOGQ",-0.6652140021324158,13.673100471496582,1325,"1","N","Africa/Libreville","airport","OurAirports"
966,"Bitam Airport","Bitam","Gabon","BMM","FOOB",2.0756399631500244,11.493200302124025,1969,"1","N","Africa/Libreville","airport","OurAirports"
969,"Makokou Airport","Makokou","Gabon","MKU","FOOK",0.5792109966278076,12.890899658203125,1726,"1","N","Africa/Libreville","airport","OurAirports"
971,"M'Vengue El Hadj Omar Bongo Ondimba International Airport","Franceville","Gabon","MVB","FOON",-1.6561599969863892,13.437999725341795,1450,"1","N","Africa/Libreville","airport","OurAirports"
977,"Lichinga Airport","Lichinga","Mozambique","VXC","FQLC",-13.274000000000001,35.2663,4505,"2","U","Africa/Maputo","airport","OurAirports"
980,"Mueda Airport","Mueda","Mozambique","MUD","FQMD",-11.672900199890135,39.5630989074707,2789,"2","U","Africa/Maputo","airport","OurAirports"
982,"Marrupa Airport","Marrupa","Mozambique","\N","FQMR",-13.225099563598633,37.552101135253906,2480,"2","U","Africa/Maputo","airport","OurAirports"
984,"Nampula Airport","Nampula","Mozambique","APL","FQNP",-15.105600357055664,39.28179931640625,1444,"2","U","Africa/Maputo","airport","OurAirports"
987,"Songo Airport","Songo","Mozambique","\N","FQSG",-15.602700233459473,32.77320098876953,2904,"2","U","Africa/Maputo","airport","OurAirports"
989,"Ulongwe Airport","Ulongwe","Mozambique","\N","FQUG",-14.70460033416748,34.352401733398445,4265,"2","U","Africa/Maputo","airport","OurAirports"
997,"Abeche Airport","Abeche","Chad","AEH","FTTC",13.847000122070312,20.84429931640625,1788,"1","N","Africa/Ndjamena","airport","OurAirports"
998,"Moundou Airport","Moundou","Chad","MQQ","FTTD",8.624409675598145,16.071399688720707,1407,"1","N","Africa/Ndjamena","airport","OurAirports"
1001,"Joshua Mqabuko Nkomo International Airport","Bulawayo","Zimbabwe","BUQ","FVBU",-20.017401,28.617901,4359,"2","U","Africa/Harare","airport","OurAirports"
1002,"Charles Prince Airport","Harare","Zimbabwe","\N","FVCP",-17.75160026550293,30.924699783325195,4845,"2","U","Africa/Harare","airport","OurAirports"
1003,"Buffalo Range Airport","Chiredzi","Zimbabwe","BFO","FVCZ",-21.008101,31.5786,1421,"2","U","Africa/Harare","airport","OurAirports"
1004,"Victoria Falls International Airport","Victoria Falls","Zimbabwe","VFA","FVFA",-18.09589958190918,25.839000701904297,3490,"2","U","Africa/Harare","airport","OurAirports"
